age,education,house_loan,contact,poutcome,y_newdeposit
30,secondary,no,1,unknown,0
29,secondary,yes,1,failure,0
26,tertiary,yes,1,unknown,0
37,tertiary,yes,1,other,0
42,tertiary,yes,1,failure,0
33,tertiary,no,1,unknown,0
55,secondary,no,1,unknown,
70,tertiary,no,1,unknown,
41,primary,yes,1,failure,0
52,secondary,no,2,unknown,
47,secondary,no,1,unknown,0
53,primary,yes,1,other,0
31,tertiary,no,1,unknown,0
44,tertiary,yes,1,unknown,0
46,secondary,yes,1,failure,0
37,unknown,no,1,failure,0
27,unknown,no,1,unknown,0
55,secondary,no,1,unknown,0
50,secondary,no,1,unknown,0
39,tertiary,no,1,unknown,0
31,tertiary,yes,1,failure,0
37,primary,yes,1,other,0
35,tertiary,yes,1,other,0
26,tertiary,no,1,unknown,0
31,secondary,no,1,unknown,0
55,tertiary,no,1,unknown,
41,tertiary,yes,1,failure,0
32,unknown,no,1,unknown,0
30,secondary,yes,1,unknown,0
27,secondary,no,1,unknown,0
47,secondary,yes,1,failure,0
35,secondary,yes,1,failure,0
33,tertiary,yes,1,failure,0
44,primary,no,2,unknown,
26,tertiary,no,1,unknown,0
59,secondary,no,1,unknown,0
33,tertiary,yes,1,unknown,0
29,secondary,no,1,unknown,0
32,tertiary,no,1,unknown,0
65,tertiary,no,1,unknown,
59,secondary,no,1,unknown,0
30,secondary,yes,1,unknown,0
27,tertiary,no,1,unknown,0
32,secondary,yes,1,unknown,0
33,secondary,yes,1,unknown,0
32,tertiary,yes,1,failure,0
45,unknown,yes,1,unknown,0
58,primary,no,2,unknown,0
34,secondary,no,1,unknown,0
36,secondary,no,1,unknown,0
39,primary,no,1,unknown,0
39,secondary,yes,1,failure,0
33,tertiary,no,1,unknown,0
31,tertiary,no,1,unknown,0
48,secondary,yes,1,unknown,0
32,secondary,no,1,unknown,0
32,secondary,yes,1,unknown,0
60,tertiary,no,1,unknown,0
36,tertiary,no,1,unknown,0
27,secondary,yes,1,failure,0
48,secondary,yes,1,unknown,0
36,tertiary,no,1,unknown,0
41,tertiary,yes,1,unknown,0
31,unknown,yes,1,failure,0
50,secondary,no,1,unknown,0
39,tertiary,no,1,unknown,0
42,primary,yes,1,failure,0
37,secondary,no,1,unknown,0
34,tertiary,no,1,unknown,0
58,secondary,yes,1,failure,
59,tertiary,no,1,unknown,
33,secondary,no,1,other,0
48,tertiary,yes,1,other,0
56,primary,no,2,unknown,0
60,tertiary,yes,1,other,
57,secondary,no,1,unknown,
28,secondary,no,1,unknown,0
30,tertiary,yes,1,unknown,0
51,secondary,no,2,unknown,
28,secondary,no,2,unknown,
46,secondary,no,1,other,0
55,tertiary,no,2,other,0
30,tertiary,no,1,unknown,0
57,tertiary,no,1,unknown,0
26,tertiary,no,2,unknown,0
32,tertiary,yes,1,failure,0
59,tertiary,no,1,unknown,
52,secondary,no,1,unknown,
29,secondary,yes,1,unknown,0
41,secondary,yes,1,unknown,0
40,secondary,yes,1,other,0
37,secondary,yes,1,unknown,0
43,primary,no,1,unknown,0
32,secondary,no,1,unknown,0
46,secondary,yes,1,unknown,0
31,secondary,no,1,unknown,0
56,primary,no,2,unknown,
43,secondary,yes,1,unknown,0
55,primary,no,2,unknown,
33,secondary,no,1,unknown,0
38,secondary,no,1,unknown,0
40,primary,no,1,unknown,0
32,tertiary,no,1,unknown,0
55,primary,no,1,unknown,
44,tertiary,yes,1,unknown,0
43,secondary,yes,1,unknown,0
51,secondary,yes,1,failure,
48,unknown,no,1,unknown,0
34,tertiary,yes,1,unknown,0
34,secondary,yes,1,unknown,0
32,tertiary,no,1,unknown,0
45,secondary,yes,1,unknown,0
48,secondary,no,1,unknown,0
43,secondary,no,2,unknown,
30,secondary,no,1,unknown,0
36,secondary,no,1,unknown,0
58,secondary,no,1,failure,0
28,secondary,no,1,unknown,0
39,secondary,no,1,unknown,0
31,tertiary,no,1,unknown,0
43,secondary,no,1,unknown,0
37,secondary,yes,1,failure,0
34,secondary,yes,1,unknown,0
37,tertiary,yes,1,unknown,0
53,secondary,yes,1,failure,
33,primary,yes,1,failure,0
26,secondary,no,2,unknown,0
36,tertiary,no,1,unknown,0
56,tertiary,no,1,unknown,
41,primary,yes,1,failure,0
59,secondary,no,1,unknown,
56,primary,no,1,unknown,
60,secondary,no,1,unknown,0
38,secondary,yes,1,unknown,0
38,secondary,yes,1,unknown,0
51,tertiary,no,2,unknown,0
37,primary,yes,1,unknown,0
43,secondary,yes,1,failure,0
35,secondary,no,1,unknown,0
41,tertiary,yes,1,unknown,0
29,primary,no,1,unknown,0
40,tertiary,no,1,unknown,0
42,secondary,yes,1,failure,0
27,secondary,no,1,unknown,0
43,secondary,no,1,unknown,0
33,secondary,yes,1,failure,0
28,secondary,no,1,failure,0
40,secondary,no,1,unknown,0
31,tertiary,no,1,unknown,0
37,primary,yes,1,failure,0
41,secondary,yes,1,failure,0
42,secondary,no,1,unknown,0
43,secondary,no,1,unknown,0
37,secondary,no,1,unknown,0
28,tertiary,yes,1,unknown,0
53,primary,no,1,unknown,
49,tertiary,no,1,other,0
28,tertiary,no,1,unknown,0
34,secondary,no,1,failure,0
39,secondary,no,1,unknown,0
57,secondary,no,1,unknown,0
38,tertiary,yes,1,unknown,0
36,unknown,yes,1,unknown,0
30,tertiary,no,1,unknown,0
43,secondary,yes,1,failure,0
55,primary,yes,1,other,
60,secondary,yes,1,failure,
33,tertiary,yes,1,other,0
50,secondary,yes,1,unknown,0
32,primary,no,1,failure,0
29,secondary,yes,1,failure,0
34,primary,no,1,unknown,0
37,secondary,yes,1,unknown,0
28,secondary,no,1,unknown,0
31,tertiary,no,1,unknown,0
26,secondary,no,2,unknown,
31,secondary,yes,1,failure,0
37,secondary,yes,1,unknown,0
32,tertiary,yes,1,failure,0
43,secondary,no,2,unknown,0
51,primary,no,1,unknown,0
33,secondary,yes,1,unknown,0
30,secondary,no,1,unknown,0
31,secondary,yes,1,other,0
41,primary,no,1,unknown,0
47,secondary,yes,1,failure,0
37,tertiary,no,1,unknown,0
33,tertiary,yes,1,failure,0
43,unknown,yes,1,failure,0
37,secondary,no,1,unknown,0
44,tertiary,yes,1,unknown,0
42,secondary,yes,1,unknown,0
56,tertiary,yes,1,unknown,
27,secondary,yes,1,unknown,0
36,tertiary,no,1,unknown,0
71,tertiary,no,1,unknown,
32,secondary,yes,1,failure,0
30,secondary,yes,1,failure,0
54,secondary,no,1,unknown,0
38,secondary,no,1,unknown,0
29,tertiary,yes,1,unknown,0
41,secondary,yes,1,failure,0
37,secondary,no,1,unknown,0
33,secondary,no,1,unknown,0
52,secondary,no,1,unknown,
29,tertiary,no,1,unknown,0
60,tertiary,no,1,unknown,0
59,secondary,no,1,unknown,
29,primary,no,1,unknown,0
54,secondary,no,2,unknown,0
57,secondary,no,1,other,
33,secondary,yes,1,unknown,0
40,secondary,no,1,unknown,0
60,tertiary,yes,1,unknown,0
34,secondary,no,1,unknown,0
46,secondary,no,1,other,0
49,primary,yes,1,other,0
30,secondary,yes,1,other,0
45,secondary,no,1,unknown,0
35,unknown,yes,1,unknown,0
34,primary,yes,1,unknown,0
58,secondary,yes,1,other,
44,secondary,yes,1,other,0
33,secondary,yes,1,unknown,0
52,secondary,no,1,unknown,
40,secondary,yes,1,unknown,0
28,secondary,no,1,unknown,0
27,tertiary,no,1,unknown,0
33,secondary,no,1,unknown,0
34,tertiary,no,1,failure,0
47,tertiary,no,2,unknown,0
40,primary,yes,1,success,0
28,tertiary,yes,1,unknown,0
29,secondary,no,1,unknown,0
36,secondary,no,1,other,0
48,secondary,no,1,other,0
38,tertiary,no,1,unknown,0
31,tertiary,yes,1,other,0
29,secondary,no,1,unknown,0
28,secondary,yes,1,unknown,0
36,secondary,yes,1,unknown,0
37,primary,yes,1,failure,0
44,tertiary,yes,1,failure,0
27,unknown,no,1,unknown,0
31,unknown,yes,1,failure,0
37,primary,yes,1,failure,0
30,secondary,no,1,unknown,0
40,tertiary,yes,1,failure,0
39,secondary,no,1,unknown,0
37,primary,no,1,unknown,0
26,tertiary,no,1,unknown,0
43,secondary,yes,1,failure,0
46,secondary,no,1,unknown,0
34,secondary,no,1,unknown,0
33,secondary,yes,1,failure,0
37,secondary,yes,1,failure,0
32,primary,yes,1,failure,0
26,secondary,no,1,unknown,0
53,secondary,no,2,unknown,
29,tertiary,no,1,unknown,0
38,secondary,yes,1,unknown,0
56,secondary,yes,1,other,
31,secondary,no,2,unknown,0
32,secondary,yes,1,other,0
41,secondary,yes,1,other,0
40,secondary,yes,1,unknown,0
44,secondary,yes,1,unknown,0
44,secondary,yes,1,failure,0
31,secondary,yes,1,unknown,0
26,tertiary,no,1,unknown,0
32,secondary,no,1,unknown,0
48,secondary,no,1,unknown,0
53,unknown,no,2,unknown,0
31,tertiary,no,1,unknown,0
31,tertiary,no,1,other,0
56,secondary,no,2,unknown,0
28,secondary,no,1,success,0
30,tertiary,no,1,unknown,0
45,primary,yes,2,unknown,0
46,primary,yes,1,failure,0
28,tertiary,yes,1,unknown,0
45,secondary,yes,1,failure,0
28,secondary,yes,1,unknown,0
34,tertiary,no,1,unknown,0
49,secondary,yes,1,failure,0
27,secondary,yes,1,failure,0
47,secondary,no,1,unknown,0
34,secondary,no,1,unknown,0
29,primary,yes,1,unknown,0
40,tertiary,no,1,unknown,0
34,secondary,no,1,unknown,0
33,secondary,yes,1,failure,0
38,primary,yes,1,unknown,0
36,primary,no,1,unknown,0
30,secondary,no,1,unknown,0
57,primary,no,2,unknown,0
44,secondary,yes,1,unknown,0
52,secondary,yes,2,unknown,0
40,secondary,no,1,unknown,0
33,tertiary,yes,1,unknown,0
51,tertiary,no,2,unknown,0
35,tertiary,no,1,other,0
35,primary,no,1,unknown,0
36,secondary,yes,2,unknown,0
53,primary,no,2,unknown,0
27,secondary,yes,1,failure,0
33,secondary,yes,1,failure,0
37,secondary,no,1,unknown,0
32,unknown,no,1,unknown,0
45,secondary,no,1,unknown,0
43,tertiary,yes,1,unknown,0
45,primary,yes,1,unknown,0
49,primary,no,1,unknown,0
32,secondary,no,1,other,0
41,tertiary,no,1,unknown,0
45,secondary,yes,1,unknown,0
52,unknown,yes,2,unknown,0
29,tertiary,yes,1,other,0
60,secondary,no,2,unknown,0
40,secondary,yes,1,unknown,0
48,primary,yes,1,failure,0
49,tertiary,no,1,other,0
48,tertiary,yes,1,unknown,0
45,secondary,no,1,unknown,0
54,secondary,yes,1,failure,0
47,secondary,yes,1,other,0
40,primary,yes,1,other,0
33,secondary,yes,1,other,0
36,secondary,no,1,unknown,0
38,tertiary,no,1,unknown,0
39,secondary,yes,1,failure,0
28,tertiary,yes,1,failure,0
58,tertiary,no,1,unknown,
46,tertiary,yes,2,unknown,0
20,secondary,no,1,unknown,0
27,tertiary,yes,1,unknown,0
54,tertiary,yes,1,failure,
64,secondary,yes,1,unknown,
36,secondary,yes,1,unknown,0
26,secondary,yes,1,unknown,0
29,tertiary,no,2,unknown,0
28,secondary,no,1,unknown,0
56,tertiary,no,1,failure,
25,tertiary,yes,1,other,0
36,tertiary,no,1,unknown,0
54,primary,no,2,unknown,0
29,tertiary,no,1,unknown,0
43,secondary,yes,1,unknown,0
30,secondary,no,1,unknown,0
36,tertiary,no,1,unknown,0
62,secondary,no,2,unknown,0
27,secondary,no,1,unknown,0
38,secondary,no,1,unknown,0
23,secondary,no,1,unknown,0
68,secondary,no,2,unknown,
19,unknown,no,2,unknown,0
48,primary,no,1,unknown,0
29,tertiary,no,1,failure,0
30,secondary,no,2,unknown,
59,secondary,no,1,unknown,
63,primary,no,1,unknown,
25,tertiary,no,1,unknown,0
26,tertiary,no,1,unknown,0
37,secondary,no,1,unknown,0
41,tertiary,no,1,other,0
49,tertiary,no,1,unknown,0
41,secondary,yes,1,unknown,0
53,tertiary,no,1,unknown,
32,secondary,no,1,unknown,0
49,tertiary,yes,1,unknown,0
31,primary,no,1,unknown,0
30,tertiary,no,1,unknown,0
26,tertiary,no,1,unknown,0
46,tertiary,yes,1,unknown,0
46,secondary,yes,1,unknown,0
27,tertiary,yes,1,unknown,0
37,secondary,yes,1,other,0
44,secondary,yes,1,unknown,0
35,secondary,no,1,other,0
38,secondary,no,1,unknown,0
34,secondary,yes,1,failure,0
52,secondary,no,2,unknown,0
37,tertiary,yes,1,unknown,0
56,tertiary,yes,2,unknown,0
37,secondary,yes,1,unknown,0
36,secondary,no,1,failure,0
67,primary,no,1,unknown,0
32,tertiary,yes,1,failure,0
39,primary,yes,1,unknown,0
46,unknown,yes,1,unknown,0
56,primary,yes,1,failure,
38,secondary,yes,1,failure,0
54,secondary,no,1,unknown,0
38,secondary,yes,1,unknown,0
39,tertiary,no,1,unknown,0
39,secondary,yes,1,unknown,0
46,secondary,yes,1,unknown,0
40,tertiary,yes,1,failure,0
49,tertiary,yes,1,unknown,0
63,secondary,no,1,unknown,
26,tertiary,no,1,unknown,0
44,secondary,no,2,unknown,0
34,secondary,yes,1,unknown,0
27,secondary,no,1,unknown,0
59,secondary,yes,1,unknown,
77,tertiary,no,1,unknown,
33,secondary,yes,1,unknown,0
31,secondary,yes,1,unknown,0
41,secondary,yes,1,unknown,0
44,secondary,yes,1,unknown,0
33,secondary,yes,2,failure,
41,secondary,yes,1,failure,0
65,primary,no,1,unknown,0
38,secondary,no,1,unknown,0
41,secondary,yes,1,other,0
36,secondary,yes,1,unknown,0
45,primary,no,1,unknown,0
46,secondary,yes,1,unknown,0
53,primary,yes,1,failure,
47,primary,yes,1,unknown,0
44,secondary,no,1,unknown,0
38,secondary,yes,1,unknown,0
27,tertiary,no,1,unknown,0
35,tertiary,yes,1,other,0
49,tertiary,yes,1,failure,0
31,secondary,no,1,other,0
39,secondary,yes,1,unknown,0
41,secondary,yes,1,unknown,0
48,tertiary,yes,1,unknown,0
45,primary,yes,1,unknown,0
49,tertiary,yes,1,unknown,0
35,secondary,yes,1,unknown,0
38,secondary,yes,2,failure,0
42,secondary,no,1,failure,0
57,primary,yes,1,unknown,
53,secondary,yes,1,unknown,
35,secondary,yes,1,unknown,0
49,tertiary,yes,1,unknown,0
55,secondary,yes,1,failure,0
44,secondary,yes,1,unknown,0
38,tertiary,no,1,success,0
46,primary,yes,1,unknown,0
57,tertiary,yes,1,unknown,
58,primary,yes,2,unknown,0
25,secondary,no,1,unknown,0
33,secondary,yes,1,unknown,0
35,tertiary,yes,1,failure,0
42,secondary,yes,1,unknown,0
37,secondary,yes,1,failure,0
37,secondary,yes,1,failure,0
29,secondary,yes,1,unknown,0
33,primary,yes,1,failure,0
36,primary,yes,1,failure,0
33,secondary,yes,1,unknown,0
39,secondary,yes,1,failure,0
49,secondary,yes,1,unknown,0
36,secondary,no,1,unknown,0
55,tertiary,yes,1,unknown,
35,secondary,no,1,unknown,0
43,secondary,yes,1,failure,0
31,secondary,yes,1,failure,0
31,secondary,yes,1,unknown,0
39,secondary,no,1,unknown,0
36,tertiary,yes,1,unknown,0
30,tertiary,no,1,unknown,0
37,secondary,yes,1,other,0
40,tertiary,yes,1,unknown,0
40,secondary,yes,1,failure,0
34,tertiary,yes,1,failure,0
33,tertiary,no,1,unknown,0
42,tertiary,yes,1,failure,0
30,tertiary,yes,1,unknown,0
45,secondary,yes,1,failure,0
31,tertiary,yes,1,failure,0
31,secondary,yes,1,other,0
38,secondary,yes,1,failure,0
48,primary,yes,1,unknown,0
43,primary,yes,1,failure,0
50,secondary,yes,1,unknown,0
38,tertiary,yes,1,unknown,0
39,secondary,yes,1,unknown,0
33,tertiary,yes,1,unknown,0
35,secondary,yes,1,failure,0
59,secondary,yes,1,unknown,
25,secondary,yes,2,failure,0
37,secondary,yes,1,failure,0
65,secondary,no,2,unknown,0
38,secondary,yes,1,failure,0
25,tertiary,no,1,unknown,0
29,secondary,yes,1,unknown,0
78,unknown,no,2,unknown,0
43,primary,yes,1,failure,0
39,primary,yes,1,unknown,0
53,primary,no,2,unknown,0
52,tertiary,yes,1,failure,
43,secondary,yes,1,unknown,0
28,tertiary,yes,1,unknown,0
32,secondary,yes,1,unknown,0
57,primary,yes,1,unknown,
33,tertiary,yes,1,unknown,0
34,tertiary,no,1,unknown,0
31,secondary,yes,1,unknown,0
31,tertiary,yes,1,unknown,0
35,secondary,yes,1,unknown,0
37,tertiary,yes,1,failure,0
34,secondary,yes,1,failure,0
52,primary,yes,1,other,
59,tertiary,yes,1,unknown,
42,secondary,no,1,other,0
67,primary,no,1,unknown,
46,secondary,yes,1,unknown,0
33,tertiary,yes,1,unknown,0
39,tertiary,yes,1,failure,0
39,tertiary,yes,1,unknown,0
30,tertiary,yes,1,failure,0
37,secondary,yes,1,unknown,0
36,tertiary,no,1,unknown,0
43,unknown,yes,1,failure,0
39,secondary,no,1,failure,0
48,tertiary,no,1,unknown,0
32,secondary,yes,1,unknown,0
33,tertiary,yes,1,unknown,0
24,unknown,no,1,unknown,0
30,primary,yes,1,unknown,0
46,secondary,yes,1,failure,0
38,primary,yes,1,other,0
33,tertiary,yes,1,failure,0
31,secondary,yes,1,other,0
30,secondary,yes,1,failure,0
27,secondary,yes,1,unknown,0
43,secondary,yes,1,unknown,0
20,secondary,no,2,unknown,0
38,secondary,yes,1,unknown,0
50,primary,yes,1,unknown,0
53,secondary,yes,1,unknown,
36,tertiary,yes,1,failure,0
48,secondary,yes,1,other,0
32,primary,yes,1,unknown,0
35,tertiary,yes,1,unknown,0
49,secondary,yes,1,unknown,0
32,secondary,yes,1,failure,0
38,secondary,yes,1,failure,0
29,tertiary,yes,1,other,0
20,unknown,yes,2,unknown,
35,secondary,yes,1,unknown,0
54,unknown,yes,1,unknown,
77,primary,no,2,unknown,
42,secondary,yes,1,failure,0
43,unknown,yes,1,unknown,0
35,tertiary,yes,1,other,0
53,tertiary,yes,1,failure,
33,secondary,yes,1,unknown,0
44,secondary,yes,2,unknown,
36,secondary,yes,1,unknown,0
34,secondary,yes,1,failure,0
31,secondary,yes,1,failure,0
54,primary,yes,1,unknown,
33,secondary,yes,1,unknown,0
44,primary,yes,1,other,0
44,secondary,yes,1,unknown,0
52,primary,yes,1,failure,0
40,primary,yes,1,unknown,0
39,primary,yes,1,unknown,0
38,secondary,yes,1,success,0
50,secondary,yes,1,unknown,0
37,tertiary,yes,1,unknown,0
31,secondary,yes,1,unknown,0
29,secondary,yes,1,unknown,0
52,secondary,yes,1,failure,
33,secondary,yes,1,unknown,0
38,tertiary,yes,1,failure,0
28,secondary,yes,1,failure,0
43,secondary,yes,1,failure,0
31,secondary,yes,1,unknown,0
30,secondary,yes,1,other,0
28,secondary,no,1,failure,0
35,primary,yes,1,unknown,0
35,secondary,yes,1,failure,0
36,tertiary,yes,1,other,0
52,secondary,yes,1,unknown,0
35,secondary,yes,1,unknown,0
48,secondary,yes,1,failure,0
45,secondary,yes,1,failure,0
34,secondary,yes,1,unknown,0
22,secondary,yes,1,other,0
34,secondary,yes,1,unknown,0
54,primary,yes,2,unknown,0
34,tertiary,yes,1,unknown,0
37,tertiary,yes,1,failure,0
36,secondary,yes,1,failure,0
40,secondary,yes,1,failure,0
34,secondary,yes,1,unknown,0
49,secondary,yes,1,failure,0
79,primary,no,2,unknown,
41,secondary,yes,2,unknown,0
42,secondary,yes,1,failure,0
31,secondary,no,1,unknown,0
29,secondary,yes,1,other,0
30,secondary,yes,1,failure,0
33,primary,yes,1,unknown,0
40,primary,yes,1,failure,0
37,primary,yes,1,unknown,0
38,secondary,yes,1,unknown,0
43,secondary,yes,1,other,0
31,tertiary,yes,1,other,0
35,tertiary,yes,1,unknown,0
32,tertiary,yes,1,unknown,0
38,secondary,yes,1,unknown,0
41,primary,yes,1,failure,0
44,tertiary,yes,1,other,0
32,secondary,yes,1,unknown,0
39,secondary,no,1,failure,0
34,tertiary,yes,1,unknown,0
31,secondary,yes,1,unknown,0
30,secondary,yes,1,unknown,0
43,secondary,yes,1,unknown,0
59,primary,yes,1,unknown,0
38,secondary,yes,1,unknown,0
32,secondary,yes,1,failure,0
42,secondary,yes,1,failure,0
31,secondary,no,1,unknown,0
38,primary,yes,1,unknown,0
54,secondary,yes,1,failure,
33,secondary,yes,1,failure,0
35,secondary,yes,1,unknown,0
35,tertiary,yes,1,unknown,0
30,tertiary,yes,1,unknown,0
34,tertiary,yes,1,failure,0
40,primary,yes,1,failure,0
47,secondary,yes,1,unknown,0
32,secondary,yes,1,other,0
35,secondary,yes,1,failure,0
29,tertiary,yes,1,failure,0
33,primary,yes,1,failure,0
33,secondary,yes,1,unknown,0
30,tertiary,yes,1,unknown,0
48,tertiary,yes,1,unknown,0
28,secondary,yes,1,unknown,0
32,primary,yes,1,other,0
31,secondary,yes,1,unknown,0
32,primary,yes,1,unknown,0
38,tertiary,yes,1,unknown,0
28,secondary,yes,1,unknown,0
37,primary,yes,1,unknown,0
34,tertiary,yes,1,other,0
35,primary,yes,1,other,0
53,secondary,yes,1,other,
39,secondary,yes,1,failure,0
40,primary,yes,1,failure,0
31,primary,yes,1,unknown,0
35,tertiary,yes,1,unknown,0
38,secondary,yes,2,other,
30,secondary,yes,1,other,0
30,secondary,yes,1,other,0
31,secondary,yes,1,failure,0
36,tertiary,yes,1,failure,0
35,unknown,yes,1,other,0
31,secondary,yes,1,other,0
40,secondary,yes,1,unknown,0
56,secondary,no,2,unknown,0
26,secondary,yes,1,unknown,0
40,tertiary,yes,1,unknown,0
35,tertiary,yes,1,failure,0
33,secondary,yes,1,failure,0
31,secondary,no,2,unknown,0
46,secondary,yes,1,success,0
58,primary,yes,2,unknown,0
44,tertiary,yes,1,unknown,0
21,secondary,yes,1,unknown,0
35,tertiary,yes,1,unknown,0
45,secondary,yes,2,unknown,
32,secondary,yes,1,unknown,0
28,secondary,yes,1,other,0
30,secondary,yes,1,unknown,0
37,secondary,yes,1,unknown,0
35,primary,yes,1,unknown,0
36,secondary,yes,1,other,0
31,tertiary,yes,1,unknown,0
41,secondary,yes,1,failure,0
39,secondary,yes,1,unknown,0
37,primary,yes,2,failure,0
37,primary,yes,1,unknown,0
47,primary,yes,1,unknown,0
52,secondary,yes,2,unknown,0
29,secondary,yes,1,unknown,0
41,secondary,yes,1,unknown,0
50,primary,yes,1,unknown,0
27,secondary,yes,2,failure,0
56,secondary,no,1,unknown,
51,tertiary,yes,1,unknown,
43,secondary,yes,1,unknown,0
33,primary,yes,1,unknown,0
29,secondary,yes,1,unknown,0
32,primary,yes,1,unknown,0
54,primary,yes,1,unknown,0
35,tertiary,no,1,failure,0
23,secondary,yes,1,unknown,0
24,secondary,yes,1,unknown,0
33,primary,yes,1,unknown,0
33,primary,yes,1,unknown,0
37,secondary,yes,1,unknown,0
35,secondary,yes,1,unknown,0
36,tertiary,yes,1,unknown,0
33,secondary,no,1,failure,0
50,secondary,yes,1,unknown,0
28,tertiary,yes,1,unknown,0
35,secondary,yes,1,unknown,0
25,primary,yes,1,failure,0
32,tertiary,yes,1,unknown,0
59,primary,yes,2,unknown,
24,secondary,yes,1,failure,0
26,primary,yes,1,success,0
32,tertiary,yes,1,other,0
43,secondary,yes,1,failure,0
